DateTime,AnimalID,System,PositionID
2023-04-24T10:38:40Z,OR426,sys.5,7
2023-04-24T10:38:43Z,OR430,sys.5,3
2023-04-24T10:38:44Z,OR434,sys.5,4
2023-04-24T10:38:44Z,OR419,sys.1,3
2023-04-24T10:38:45Z,1546,sys.4,3
2023-04-24T10:38:46Z,OR420,sys.2,3
2023-04-24T10:38:48Z,OR413,sys.3,7
2023-04-24T10:38:50Z,OR415,sys.3,7
2023-04-24T10:38:51Z,OR430,sys.5,3
2023-04-24T10:38:52Z,1547,sys.5,3
2023-04-24T10:38:54Z,OR434,sys.5,3
2023-04-24T10:38:55Z,OR424,sys.1,3
2023-04-24T10:38:55Z,OR429,sys.4,7
2023-04-24T10:38:57Z,OR434,sys.5,3
2023-04-24T10:38:57Z,OR433,sys.4,8
2023-04-24T10:38:58Z,OR420,sys.2,7
2023-04-24T10:39:01Z,OR428,sys.1,7
2023-04-24T10:39:03Z,OR433,sys.4,7
2023-04-24T10:39:03Z,OR424,sys.1,4
2023-04-24T10:39:03Z,OR419,sys.1,3
2023-04-24T10:39:04Z,OR416,sys.3,3
2023-04-24T10:39:05Z,OR426,sys.5,7
2023-04-24T10:39:06Z,OR432,sys.1,4
2023-04-24T10:39:07Z,OR429,sys.4,3
2023-04-24T10:39:08Z,OR424,sys.1,3
2023-04-24T10:39:09Z,OR420,sys.2,8
2023-04-24T10:39:09Z,OR433,sys.4,8
2023-04-24T10:39:10Z,1546,sys.4,3
2023-04-24T10:39:11Z,OR434,sys.5,7
2023-04-24T10:39:11Z,OR437,sys.4,7
2023-04-24T10:39:13Z,OR432,sys.1,3
2023-04-24T10:39:15Z,OR433,sys.4,3
2023-04-24T10:39:16Z,OR420,sys.2,3
2023-04-24T10:39:16Z,OR426,sys.5,7
2023-04-24T10:39:17Z,OR420,sys.2,4
2023-04-24T10:39:17Z,OR433,sys.4,4
2023-04-24T10:39:17Z,OR429,sys.4,3
2023-04-24T10:39:21Z,OR433,sys.4,3
2023-04-24T10:39:21Z,OR436,sys.2,3
2023-04-24T10:39:22Z,OR430,sys.5,7
2023-04-24T10:39:30Z,OR434,sys.5,3
2023-04-24T10:39:31Z,1546,sys.4,7
2023-04-24T10:39:33Z,OR430,sys.5,7
2023-04-24T10:39:34Z,OR428,sys.1,4
2023-04-24T10:39:35Z,OR434,sys.5,7
2023-04-24T10:39:35Z,1545,sys.2,4
2023-04-24T10:39:38Z,OR428,sys.1,3
2023-04-24T10:39:43Z,OR413,sys.3,3
2023-04-24T10:39:44Z,OR425,sys.2,8
2023-04-24T10:39:48Z,OR436,sys.2,7
2023-04-24T10:39:49Z,OR432,sys.1,7
2023-04-24T10:39:50Z,1546,sys.4,7
2023-04-24T10:39:53Z,OR420,sys.2,3
2023-04-24T10:39:54Z,OR425,sys.2,3
2023-04-24T10:39:55Z,OR436,sys.2,3
2023-04-24T10:39:56Z,1545,sys.2,7
2023-04-24T10:39:59Z,OR413,sys.3,7
2023-04-24T10:40:00Z,OR416,sys.3,3
2023-04-24T10:40:01Z,OR436,sys.2,3
2023-04-24T10:40:01Z,1546,sys.4,4
2023-04-24T10:40:06Z,OR432,sys.1,7
2023-04-24T10:40:06Z,OR415,sys.3,3
2023-04-24T10:40:07Z,1546,sys.4,7
2023-04-24T10:40:09Z,OR437,sys.4,3
2023-04-24T10:40:16Z,OR437,sys.4,7
2023-04-24T10:40:24Z,OR436,sys.2,7
2023-04-24T10:40:26Z,1546,sys.4,3
2023-04-24T10:40:27Z,OR432,sys.1,3
2023-04-24T10:40:27Z,OR425,sys.2,4
2023-04-24T10:40:29Z,OR424,sys.1,4
2023-04-24T10:40:31Z,1547,sys.5,3
2023-04-24T10:40:32Z,OR432,sys.1,3
2023-04-24T10:40:35Z,OR426,sys.5,7
2023-04-24T10:40:35Z,OR425,sys.2,3
2023-04-24T10:40:38Z,OR433,sys.4,4
2023-04-24T10:40:39Z,OR426,sys.5,3
2023-04-24T10:40:39Z,OR415,sys.3,7
2023-04-24T10:40:41Z,1547,sys.5,7
2023-04-24T10:40:43Z,OR424,sys.1,7
2023-04-24T10:40:43Z,OR437,sys.4,3
2023-04-24T10:40:44Z,OR437,sys.4,7
2023-04-24T10:40:45Z,OR432,sys.1,7
2023-04-24T10:40:48Z,1545,sys.2,3
2023-04-24T10:40:48Z,1546,sys.4,3
2023-04-24T10:40:49Z,OR424,sys.1,8
2023-04-24T10:40:51Z,OR432,sys.1,7
2023-04-24T10:40:53Z,OR415,sys.3,3
2023-04-24T10:40:53Z,OR425,sys.2,8
2023-04-24T10:40:56Z,OR433,sys.4,3
2023-04-24T10:40:58Z,1547,sys.5,3
2023-04-24T10:40:59Z,1546,sys.4,7
2023-04-24T10:41:00Z,1547,sys.5,3
2023-04-24T10:41:02Z,OR413,sys.3,4
2023-04-24T10:41:02Z,OR425,sys.2,3
2023-04-24T10:41:08Z,OR428,sys.1,4
2023-04-24T10:41:09Z,OR433,sys.4,8
2023-04-24T10:41:10Z,OR419,sys.1,4
2023-04-24T10:41:10Z,1546,sys.4,7
2023-04-24T10:41:11Z,1545,sys.2,3
2023-04-24T10:41:14Z,1546,sys.4,7
2023-04-24T10:41:18Z,OR415,sys.3,3
2023-04-24T10:41:18Z,OR433,sys.4,3
2023-04-24T10:41:20Z,OR424,sys.1,3
2023-04-24T10:41:21Z,OR414,sys.3,4
2023-04-24T10:41:22Z,OR413,sys.3,3
2023-04-24T10:41:22Z,OR419,sys.1,3
2023-04-24T10:41:32Z,OR428,sys.1,3
2023-04-24T10:41:33Z,OR432,sys.1,4
2023-04-24T10:41:36Z,1547,sys.5,3
2023-04-24T10:41:38Z,OR419,sys.1,4
2023-04-24T10:41:43Z,OR428,sys.1,4
2023-04-24T10:41:44Z,OR432,sys.1,3
2023-04-24T10:41:45Z,OR428,sys.1,7
2023-04-24T10:41:45Z,OR424,sys.1,8
2023-04-24T10:41:45Z,1546,sys.4,3
2023-04-24T10:41:46Z,OR426,sys.5,7
2023-04-24T10:41:46Z,OR424,sys.1,7
2023-04-24T10:41:47Z,OR414,sys.3,3
2023-04-24T10:41:48Z,OR426,sys.5,3
2023-04-24T10:41:52Z,OR432,sys.1,4
2023-04-24T10:41:54Z,OR419,sys.1,7
2023-04-24T10:41:55Z,OR432,sys.1,3
2023-04-24T10:41:59Z,1547,sys.5,3
2023-04-24T10:41:59Z,OR429,sys.4,3
2023-04-24T10:42:02Z,OR429,sys.4,3
2023-04-24T10:42:07Z,OR420,sys.2,7
2023-04-24T10:42:10Z,OR413,sys.3,4
2023-04-24T10:42:12Z,1547,sys.5,7
2023-04-24T10:42:13Z,OR428,sys.1,4
2023-04-24T10:42:15Z,OR413,sys.3,3
2023-04-24T10:42:17Z,OR434,sys.5,3
2023-04-24T10:42:18Z,OR426,sys.5,3
2023-04-24T10:42:20Z,OR413,sys.3,4
2023-04-24T10:42:22Z,OR414,sys.3,4
2023-04-24T10:42:28Z,OR426,sys.5,7
2023-04-24T10:42:29Z,OR430,sys.5,3
2023-04-24T10:42:30Z,OR420,sys.2,7
2023-04-24T10:42:30Z,1547,sys.5,8
2023-04-24T10:42:32Z,OR414,sys.3,3
2023-04-24T10:42:32Z,OR415,sys.3,3
2023-04-24T10:42:34Z,OR437,sys.4,7
2023-04-24T10:42:35Z,1546,sys.4,7
2023-04-24T10:42:42Z,OR430,sys.5,7
2023-04-24T10:42:46Z,OR437,sys.4,7
2023-04-24T10:42:51Z,OR426,sys.5,7
2023-04-24T10:42:54Z,OR430,sys.5,4
2023-04-24T10:42:54Z,1546,sys.4,7
2023-04-24T10:42:56Z,OR413,sys.3,3
2023-04-24T10:42:58Z,1547,sys.5,3
2023-04-24T10:43:03Z,OR429,sys.4,7
2023-04-24T10:43:04Z,1546,sys.4,7
2023-04-24T10:43:04Z,OR437,sys.4,4
2023-04-24T10:43:07Z,OR433,sys.4,4
2023-04-24T10:43:08Z,OR437,sys.4,7
2023-04-24T10:43:09Z,OR433,sys.4,3
2023-04-24T10:43:12Z,OR429,sys.4,3
2023-04-24T10:43:19Z,OR430,sys.5,7
2023-04-24T10:43:20Z,OR433,sys.4,8
2023-04-24T10:43:27Z,OR428,sys.1,7
2023-04-24T10:43:27Z,OR433,sys.4,3
2023-04-24T10:43:30Z,OR415,sys.3,7
2023-04-24T10:43:34Z,OR424,sys.1,3
2023-04-24T10:43:38Z,OR428,sys.1,4
2023-04-24T10:43:43Z,OR424,sys.1,7
2023-04-24T10:43:54Z,OR415,sys.3,4
2023-04-24T10:43:54Z,OR425,sys.2,4
2023-04-24T10:43:59Z,OR437,sys.4,3
2023-04-24T10:44:02Z,OR428,sys.1,3
2023-04-24T10:44:03Z,OR434,sys.5,3
2023-04-24T10:44:04Z,OR430,sys.5,4
2023-04-24T10:44:04Z,OR424,sys.1,7
2023-04-24T10:44:06Z,OR415,sys.3,3
2023-04-24T10:44:06Z,1546,sys.4,7
2023-04-24T10:44:07Z,OR426,sys.5,3
2023-04-24T10:44:17Z,1546,sys.4,3
2023-04-24T10:44:21Z,OR425,sys.2,7
2023-04-24T10:44:27Z,OR426,sys.5,7
2023-04-24T10:44:28Z,OR434,sys.5,4
2023-04-24T10:44:29Z,OR426,sys.5,3
2023-04-24T10:44:33Z,OR434,sys.5,7
2023-04-24T10:44:34Z,OR430,sys.5,3
2023-04-24T10:44:34Z,OR424,sys.1,7
2023-04-24T10:44:39Z,OR428,sys.1,7
2023-04-24T10:44:39Z,OR415,sys.3,4
2023-04-24T10:44:48Z,1547,sys.5,8
2023-04-24T10:44:51Z,OR430,sys.5,4
2023-04-24T10:44:51Z,OR415,sys.3,7
2023-04-24T10:44:53Z,OR434,sys.5,4
2023-04-24T10:44:59Z,OR434,sys.5,7
2023-04-24T10:45:03Z,OR428,sys.1,3
2023-04-24T10:45:04Z,1547,sys.5,3
2023-04-24T10:45:06Z,OR428,sys.1,4
2023-04-24T10:45:07Z,1545,sys.2,3
2023-04-24T10:45:13Z,OR430,sys.5,7
2023-04-24T10:45:15Z,OR415,sys.3,3
2023-04-24T10:45:18Z,1546,sys.4,7
2023-04-24T10:45:25Z,OR428,sys.1,7
2023-04-24T10:45:28Z,1545,sys.2,3
2023-04-24T10:45:29Z,1547,sys.5,8
2023-04-24T10:45:33Z,OR434,sys.5,4
2023-04-24T10:45:37Z,OR437,sys.4,3
2023-04-24T10:45:40Z,1545,sys.2,4
2023-04-24T10:45:41Z,OR414,sys.3,8
2023-04-24T10:45:41Z,OR426,sys.5,3
2023-04-24T10:45:46Z,1546,sys.4,3
2023-04-24T10:45:49Z,OR428,sys.1,4
2023-04-24T10:45:50Z,OR414,sys.3,7
2023-04-24T10:45:50Z,OR434,sys.5,7
2023-04-24T10:45:52Z,OR428,sys.1,3
2023-04-24T10:45:58Z,1547,sys.5,7
2023-04-24T10:46:05Z,OR426,sys.5,7
2023-04-24T10:46:09Z,OR414,sys.3,4
2023-04-24T10:46:15Z,OR415,sys.3,3
2023-04-24T10:46:15Z,1546,sys.4,7
2023-04-24T10:46:16Z,OR426,sys.5,3
2023-04-24T10:46:23Z,1545,sys.2,7
2023-04-24T10:46:27Z,OR426,sys.5,3
2023-04-24T10:46:29Z,OR414,sys.3,7
2023-04-24T10:46:35Z,OR428,sys.1,4
2023-04-24T10:46:40Z,OR413,sys.3,4
2023-04-24T10:46:44Z,OR420,sys.2,3
2023-04-24T10:46:51Z,OR413,sys.3,7
2023-04-24T10:46:54Z,OR415,sys.3,7
2023-04-24T10:46:57Z,1547,sys.5,3
2023-04-24T10:47:04Z,OR428,sys.1,7
2023-04-24T10:47:12Z,OR430,sys.5,3
2023-04-24T10:47:15Z,OR416,sys.3,3
2023-04-24T10:47:20Z,OR416,sys.3,7
2023-04-24T10:47:22Z,OR413,sys.3,3
2023-04-24T10:47:24Z,OR430,sys.5,7
2023-04-24T10:47:28Z,1547,sys.5,7
2023-04-24T10:47:29Z,OR415,sys.3,3
2023-04-24T10:47:31Z,OR415,sys.3,3
2023-04-24T10:47:32Z,OR420,sys.2,7
2023-04-24T10:47:34Z,OR426,sys.5,7
2023-04-24T10:47:41Z,OR415,sys.3,7
2023-04-24T10:47:43Z,OR416,sys.3,4
2023-04-24T10:47:46Z,OR413,sys.3,7
2023-04-24T10:47:56Z,OR414,sys.3,4
2023-04-24T10:47:56Z,OR416,sys.3,3
2023-04-24T10:47:56Z,OR437,sys.4,8
2023-04-24T10:48:00Z,OR430,sys.5,3
2023-04-24T10:48:01Z,OR416,sys.3,4
2023-04-24T10:48:04Z,OR426,sys.5,4
2023-04-24T10:48:04Z,OR436,sys.2,7
2023-04-24T10:48:07Z,OR415,sys.3,3
2023-04-24T10:48:09Z,OR414,sys.3,7
2023-04-24T10:48:11Z,OR413,sys.3,4
2023-04-24T10:48:17Z,OR414,sys.3,4
2023-04-24T10:48:18Z,OR434,sys.5,4
2023-04-24T10:48:20Z,1545,sys.2,4
2023-04-24T10:48:21Z,OR416,sys.3,3
2023-04-24T10:48:26Z,OR430,sys.5,7
2023-04-24T10:48:29Z,OR426,sys.5,3
2023-04-24T10:48:29Z,OR416,sys.3,8
2023-04-24T10:48:30Z,1546,sys.4,3
2023-04-24T10:48:31Z,1547,sys.5,3
2023-04-24T10:48:33Z,1545,sys.2,7
2023-04-24T10:48:35Z,OR436,sys.2,7
2023-04-24T10:48:37Z,OR426,sys.5,4
2023-04-24T10:48:37Z,OR415,sys.3,7
2023-04-24T10:48:40Z,OR426,sys.5,3
2023-04-24T10:48:40Z,OR437,sys.4,3
2023-04-24T10:48:41Z,OR413,sys.3,7
2023-04-24T10:48:43Z,1546,sys.4,7
2023-04-24T10:48:46Z,OR416,sys.3,7
2023-04-24T10:48:55Z,OR430,sys.5,3
2023-04-24T10:48:55Z,1546,sys.4,3
2023-04-24T10:48:56Z,OR434,sys.5,7
2023-04-24T10:48:57Z,OR433,sys.4,8
2023-04-24T10:49:00Z,OR414,sys.3,7
2023-04-24T10:49:02Z,OR433,sys.4,7
2023-04-24T10:49:05Z,OR430,sys.5,3
2023-04-24T10:49:05Z,OR437,sys.4,3
2023-04-24T10:49:10Z,OR436,sys.2,7
2023-04-24T10:49:14Z,OR428,sys.1,3
2023-04-24T10:49:19Z,OR433,sys.4,3
2023-04-24T10:49:20Z,OR413,sys.3,3
2023-04-24T10:49:25Z,OR433,sys.4,7
2023-04-24T10:49:25Z,OR437,sys.4,7
2023-04-24T10:49:26Z,OR426,sys.5,4
2023-04-24T10:49:27Z,OR419,sys.1,4
2023-04-24T10:49:27Z,OR436,sys.2,7
2023-04-24T10:49:28Z,1546,sys.4,7
2023-04-24T10:49:32Z,OR428,sys.1,7
2023-04-24T10:49:36Z,OR426,sys.5,7
2023-04-24T10:49:37Z,OR434,sys.5,3
2023-04-24T10:49:43Z,OR434,sys.5,7
2023-04-24T10:49:49Z,OR419,sys.1,3
2023-04-24T10:49:53Z,OR426,sys.5,4
2023-04-24T10:49:58Z,OR426,sys.5,3
2023-04-24T10:49:59Z,OR420,sys.2,7
2023-04-24T10:50:00Z,1545,sys.2,4
2023-04-24T10:50:01Z,OR434,sys.5,3
2023-04-24T10:50:03Z,OR434,sys.5,3
2023-04-24T10:50:06Z,OR426,sys.5,7
2023-04-24T10:50:08Z,OR425,sys.2,4
2023-04-24T10:50:09Z,OR420,sys.2,7
2023-04-24T10:50:11Z,OR426,sys.5,7
2023-04-24T10:50:21Z,OR436,sys.2,3
2023-04-24T10:50:24Z,OR425,sys.2,7
2023-04-24T10:50:34Z,OR429,sys.4,3
2023-04-24T10:50:34Z,1546,sys.4,3
2023-04-24T10:50:35Z,OR436,sys.2,7
2023-04-24T10:50:40Z,OR432,sys.1,4
2023-04-24T10:50:43Z,OR433,sys.4,4
2023-04-24T10:50:44Z,OR426,sys.5,3
2023-04-24T10:50:45Z,OR434,sys.5,7
2023-04-24T10:50:45Z,1547,sys.5,7
2023-04-24T10:50:45Z,OR413,sys.3,7
2023-04-24T10:50:46Z,1545,sys.2,3
2023-04-24T10:50:47Z,OR420,sys.2,3
2023-04-24T10:50:47Z,OR425,sys.2,4
2023-04-24T10:50:51Z,OR432,sys.1,7
2023-04-24T10:50:53Z,OR436,sys.2,7
2023-04-24T10:50:55Z,OR420,sys.2,7
2023-04-24T10:50:55Z,OR429,sys.4,7
2023-04-24T10:50:59Z,OR433,sys.4,7
2023-04-24T10:51:01Z,OR434,sys.5,7
2023-04-24T10:51:01Z,OR419,sys.1,8
2023-04-24T10:51:05Z,OR426,sys.5,7
2023-04-24T10:51:06Z,1545,sys.2,8
2023-04-24T10:51:07Z,OR425,sys.2,3
2023-04-24T10:51:08Z,OR432,sys.1,8
2023-04-24T10:51:10Z,OR436,sys.2,7
2023-04-24T10:51:10Z,OR429,sys.4,4
2023-04-24T10:51:11Z,OR420,sys.2,3
2023-04-24T10:51:17Z,OR419,sys.1,7
2023-04-24T10:51:18Z,OR432,sys.1,3
2023-04-24T10:51:18Z,OR436,sys.2,7
2023-04-24T10:51:19Z,1545,sys.2,3
2023-04-24T10:51:19Z,OR425,sys.2,4
2023-04-24T10:51:21Z,OR426,sys.5,3
2023-04-24T10:51:21Z,OR429,sys.4,7
2023-04-24T10:51:26Z,OR436,sys.2,7
2023-04-24T10:51:30Z,OR426,sys.5,7
2023-04-24T10:51:33Z,OR425,sys.2,3
2023-04-24T10:51:36Z,OR420,sys.2,7
2023-04-24T10:51:36Z,OR432,sys.1,4
2023-04-24T10:51:38Z,OR436,sys.2,7
2023-04-24T10:51:41Z,OR420,sys.2,7
2023-04-24T10:51:42Z,1547,sys.5,3
2023-04-24T10:51:47Z,OR436,sys.2,7
2023-04-24T10:51:47Z,1546,sys.4,3
2023-04-24T10:51:48Z,1546,sys.4,3
2023-04-24T10:51:50Z,OR437,sys.4,4
2023-04-24T10:51:52Z,1546,sys.4,3
2023-04-24T10:51:53Z,OR437,sys.4,3
2023-04-24T10:51:54Z,OR436,sys.2,7
2023-04-24T10:51:55Z,OR420,sys.2,7
2023-04-24T10:51:59Z,1547,sys.5,7
2023-04-24T10:52:04Z,OR420,sys.2,7
2023-04-24T10:52:04Z,OR437,sys.4,4
2023-04-24T10:52:05Z,OR432,sys.1,7
2023-04-24T10:52:08Z,OR437,sys.4,7
2023-04-24T10:52:10Z,OR433,sys.4,8
2023-04-24T10:52:14Z,OR429,sys.4,7
2023-04-24T10:52:14Z,OR437,sys.4,4
2023-04-24T10:52:18Z,OR436,sys.2,7
2023-04-24T10:52:19Z,OR437,sys.4,3
2023-04-24T10:52:27Z,OR416,sys.3,4
2023-04-24T10:52:29Z,OR429,sys.4,7
2023-04-24T10:52:30Z,OR437,sys.4,8
2023-04-24T10:52:31Z,1546,sys.4,4
2023-04-24T10:52:33Z,OR433,sys.4,7
2023-04-24T10:52:33Z,1546,sys.4,3
2023-04-24T10:52:35Z,OR429,sys.4,3
2023-04-24T10:52:37Z,OR415,sys.3,3
2023-04-24T10:52:37Z,OR437,sys.4,7
2023-04-24T10:52:46Z,OR437,sys.4,7
2023-04-24T10:52:48Z,OR429,sys.4,7
2023-04-24T10:52:49Z,OR416,sys.3,7
2023-04-24T10:52:56Z,1546,sys.4,8
2023-04-24T10:52:57Z,OR415,sys.3,3
2023-04-24T10:53:00Z,OR429,sys.4,4
2023-04-24T10:53:03Z,OR429,sys.4,3
2023-04-24T10:53:13Z,OR428,sys.1,3
2023-04-24T10:53:14Z,OR433,sys.4,3
2023-04-24T10:53:21Z,OR437,sys.4,3
2023-04-24T10:53:25Z,OR416,sys.3,3
2023-04-24T10:53:29Z,1546,sys.4,3
2023-04-24T10:53:30Z,OR428,sys.1,3
2023-04-24T10:53:36Z,OR414,sys.3,4
2023-04-24T10:53:40Z,OR420,sys.2,7
2023-04-24T10:53:42Z,OR428,sys.1,3
2023-04-24T10:53:44Z,1546,sys.4,4
2023-04-24T10:53:46Z,OR414,sys.3,3
2023-04-24T10:53:58Z,OR416,sys.3,7
2023-04-24T10:54:01Z,OR414,sys.3,8
2023-04-24T10:54:05Z,OR415,sys.3,3
2023-04-24T10:54:05Z,OR437,sys.4,7
2023-04-24T10:54:06Z,OR432,sys.1,7
2023-04-24T10:54:13Z,OR433,sys.4,7
2023-04-24T10:54:14Z,OR424,sys.1,3
2023-04-24T10:54:19Z,OR432,sys.1,3
2023-04-24T10:54:19Z,OR433,sys.4,7
2023-04-24T10:54:21Z,OR413,sys.3,3
2023-04-24T10:54:22Z,OR415,sys.3,7
2023-04-24T10:54:25Z,1546,sys.4,3
2023-04-24T10:54:26Z,OR424,sys.1,3
2023-04-24T10:54:32Z,OR429,sys.4,3
2023-04-24T10:54:33Z,OR428,sys.1,7
2023-04-24T10:54:36Z,OR436,sys.2,7
2023-04-24T10:54:40Z,OR413,sys.3,7
2023-04-24T10:54:40Z,1546,sys.4,4
2023-04-24T10:54:42Z,1546,sys.4,7
2023-04-24T10:54:43Z,OR432,sys.1,7
2023-04-24T10:54:43Z,OR429,sys.4,3
2023-04-24T10:54:56Z,OR414,sys.3,3
2023-04-24T10:55:00Z,OR429,sys.4,4
2023-04-24T10:55:02Z,OR434,sys.5,3
2023-04-24T10:55:05Z,OR434,sys.5,7
2023-04-24T10:55:05Z,OR433,sys.4,7
2023-04-24T10:55:05Z,1546,sys.4,4
2023-04-24T10:55:07Z,OR426,sys.5,3
2023-04-24T10:55:11Z,OR436,sys.2,3
2023-04-24T10:55:12Z,OR426,sys.5,7
2023-04-24T10:55:12Z,1546,sys.4,7
2023-04-24T10:55:14Z,OR429,sys.4,7
2023-04-24T10:55:14Z,1546,sys.4,7
2023-04-24T10:55:15Z,OR414,sys.3,4
2023-04-24T10:55:17Z,OR424,sys.1,7
2023-04-24T10:55:23Z,1547,sys.5,4
2023-04-24T10:55:23Z,OR416,sys.3,3
2023-04-24T10:55:29Z,1546,sys.4,7
2023-04-24T10:55:32Z,OR433,sys.4,3
2023-04-24T10:55:34Z,OR414,sys.3,7
2023-04-24T10:55:34Z,OR429,sys.4,8
2023-04-24T10:55:35Z,OR424,sys.1,7
2023-04-24T10:55:39Z,OR433,sys.4,7
2023-04-24T10:55:41Z,1546,sys.4,3
2023-04-24T10:55:42Z,OR416,sys.3,3
2023-04-24T10:55:45Z,1547,sys.5,3
2023-04-24T10:55:50Z,OR419,sys.1,3
2023-04-24T10:55:52Z,OR437,sys.4,7
2023-04-24T10:56:03Z,1546,sys.4,7
2023-04-24T10:56:10Z,OR428,sys.1,7
2023-04-24T10:56:13Z,1545,sys.2,8
2023-04-24T10:56:20Z,OR428,sys.1,3
2023-04-24T10:56:21Z,OR437,sys.4,3
2023-04-24T10:56:22Z,OR428,sys.1,7
2023-04-24T10:56:36Z,OR432,sys.1,3
2023-04-24T10:56:36Z,OR419,sys.1,7
2023-04-24T10:56:38Z,OR430,sys.5,7
2023-04-24T10:56:39Z,1546,sys.4,8
2023-04-24T10:56:42Z,1545,sys.2,3
2023-04-24T10:56:46Z,OR434,sys.5,8
2023-04-24T10:56:51Z,OR432,sys.1,7
2023-04-24T10:56:52Z,OR430,sys.5,7
2023-04-24T10:56:57Z,OR432,sys.1,3
2023-04-24T10:57:05Z,OR429,sys.4,7
2023-04-24T10:57:14Z,OR429,sys.4,4
2023-04-24T10:57:18Z,OR433,sys.4,3
2023-04-24T10:57:27Z,OR428,sys.1,3
2023-04-24T10:57:27Z,OR437,sys.4,7
2023-04-24T10:57:31Z,OR415,sys.3,3
2023-04-24T10:57:32Z,OR434,sys.5,7
2023-04-24T10:57:34Z,OR428,sys.1,3
2023-04-24T10:57:40Z,OR426,sys.5,7
2023-04-24T10:57:40Z,OR419,sys.1,3
2023-04-24T10:57:44Z,OR419,sys.1,3
2023-04-24T10:57:46Z,OR437,sys.4,8
2023-04-24T10:57:50Z,OR424,sys.1,7
2023-04-24T10:57:51Z,OR428,sys.1,7
2023-04-24T10:57:55Z,OR426,sys.5,7
2023-04-24T10:57:57Z,1546,sys.4,3
2023-04-24T10:57:59Z,OR419,sys.1,3
2023-04-24T10:58:07Z,OR424,sys.1,7
2023-04-24T10:58:08Z,OR428,sys.1,3
2023-04-24T10:58:09Z,OR434,sys.5,3
2023-04-24T10:58:10Z,OR419,sys.1,3
2023-04-24T10:58:16Z,1547,sys.5,4
2023-04-24T10:58:18Z,OR428,sys.1,7
2023-04-24T10:58:19Z,OR434,sys.5,7
2023-04-24T10:58:19Z,OR432,sys.1,7
2023-04-24T10:58:21Z,1547,sys.5,3
2023-04-24T10:58:26Z,OR428,sys.1,3
2023-04-24T10:58:26Z,OR419,sys.1,7
2023-04-24T10:58:27Z,OR434,sys.5,4
2023-04-24T10:58:29Z,OR426,sys.5,3
2023-04-24T10:58:29Z,1547,sys.5,4
2023-04-24T10:58:31Z,OR433,sys.4,3
2023-04-24T10:58:37Z,OR428,sys.1,7
2023-04-24T10:58:38Z,1547,sys.5,7
2023-04-24T10:58:38Z,OR429,sys.4,3
2023-04-24T10:58:41Z,OR426,sys.5,3
2023-04-24T10:58:46Z,OR419,sys.1,7
2023-04-24T10:58:47Z,OR432,sys.1,3
2023-04-24T10:58:50Z,OR426,sys.5,3
2023-04-24T10:58:50Z,OR429,sys.4,4
2023-04-24T10:58:51Z,OR437,sys.4,3
2023-04-24T10:58:55Z,OR437,sys.4,4
2023-04-24T10:58:57Z,OR429,sys.4,7
2023-04-24T10:58:59Z,OR426,sys.5,7
2023-04-24T10:59:01Z,OR415,sys.3,7
2023-04-24T10:59:03Z,OR426,sys.5,4
2023-04-24T10:59:04Z,OR420,sys.2,4
2023-04-24T10:59:10Z,OR415,sys.3,7
2023-04-24T10:59:12Z,OR415,sys.3,7
2023-04-24T10:59:14Z,OR437,sys.4,7
2023-04-24T10:59:16Z,OR426,sys.5,3
2023-04-24T10:59:18Z,OR437,sys.4,3
2023-04-24T10:59:23Z,1545,sys.2,8
2023-04-24T10:59:25Z,OR420,sys.2,7
2023-04-24T10:59:25Z,OR429,sys.4,4
2023-04-24T10:59:31Z,OR415,sys.3,3
2023-04-24T10:59:35Z,1545,sys.2,3
2023-04-24T10:59:36Z,1547,sys.5,4
2023-04-24T10:59:36Z,OR429,sys.4,3
2023-04-24T10:59:42Z,1547,sys.5,3
2023-04-24T10:59:42Z,1545,sys.2,8
2023-04-24T10:59:45Z,OR424,sys.1,4
2023-04-24T10:59:49Z,OR434,sys.5,7
2023-04-24T10:59:55Z,1545,sys.2,3
2023-04-24T10:59:58Z,OR436,sys.2,7
2023-04-24T11:00:00Z,OR434,sys.5,3
2023-04-24T11:00:09Z,OR424,sys.1,3
2023-04-24T11:00:15Z,OR425,sys.2,3
2023-04-24T11:00:16Z,1546,sys.4,4
2023-04-24T11:00:17Z,OR420,sys.2,8
2023-04-24T11:00:20Z,OR436,sys.2,3
2023-04-24T11:00:26Z,1546,sys.4,3
2023-04-24T11:00:27Z,OR420,sys.2,3
2023-04-24T11:00:27Z,OR436,sys.2,7
2023-04-24T11:00:30Z,OR434,sys.5,3
2023-04-24T11:00:30Z,OR425,sys.2,7
2023-04-24T11:00:35Z,OR436,sys.2,7
2023-04-24T11:00:41Z,OR433,sys.4,3
2023-04-24T11:00:43Z,OR434,sys.5,3
2023-04-24T11:00:43Z,OR415,sys.3,3
2023-04-24T11:00:45Z,OR430,sys.5,3
2023-04-24T11:00:52Z,OR434,sys.5,3
2023-04-24T11:00:53Z,1545,sys.2,4
2023-04-24T11:00:57Z,OR434,sys.5,3
2023-04-24T11:00:57Z,OR430,sys.5,3
2023-04-24T11:00:58Z,OR415,sys.3,3
2023-04-24T11:00:59Z,OR424,sys.1,4
2023-04-24T11:00:59Z,OR437,sys.4,3
2023-04-24T11:01:06Z,OR430,sys.5,3
2023-04-24T11:01:07Z,OR434,sys.5,3
2023-04-24T11:01:07Z,1545,sys.2,7
